"","acceptedScientificName","lat","lon"
"1371","Senegalia greggii Britton & Rose",36.422188,-114.550674
"1372","Senegalia roemeriana Britton & Rose",29.63364,-98.471761
"1373","Senegalia greggii Britton & Rose",36.173694,-115.148315
"1374","Senegalia greggii Britton & Rose",36.1,-115.02
"1375","Senegalia greggii Britton & Rose",34.010089,-116.055837
"1376","Senegalia greggii Britton & Rose",33.662644,-116.405175
"1377","Senegalia greggii Britton & Rose",33.767894,-116.066267
"1378","Senegalia greggii Britton & Rose",36.101263,-115.021603
"1379","Senegalia greggii Britton & Rose",33.574693,-116.42505
"1380","Senegalia berlandieri Britton & Rose",25.686788,-100.407172
"1381","Senegalia greggii Britton & Rose",33.809214,-116.555193
"1382","Senegalia greggii Britton & Rose",34.089611,-116.281273
"1383","Senegalia greggii Britton & Rose",33.121944,-116.526111
"1384","Senegalia Raf.",-12.761389,-39.1825
"1386","Senegalia greggii Britton & Rose",36.10075,-115.023838
"1387","Senegalia greggii Britton & Rose",36.101584,-115.023022
"1388","Senegalia greggii Britton & Rose",36.101095,-115.023022
"1389","Senegalia greggii Britton & Rose",36.101051,-115.022763
"1390","Senegalia greggii Britton & Rose",33.759355,-111.844226
"1391","Senegalia greggii Britton & Rose",36.437838,-114.512733
"1392","Senegalia greggii Britton & Rose",34.086272,-113.872786
"1393","Senegalia greggii Britton & Rose",32.838713,-114.838188
"1394","Senegalia Raf.",-8.468611,-36.996389
"1395","Senegalia berlandieri Britton & Rose",29.577792,-99.738342
"1396","Senegalia polyacantha (Willd.) Seigler & Ebinger",6.516294,2.313164
"1397","Senegalia catechu (L.f.) P.J.H.Hurter & Mabb.",24.70414,79.991333
"1398","Senegalia Raf.",-19.655028,146.798156
"1399","Senegalia greggii Britton & Rose",36.305428,-115.167199
"1400","Senegalia Raf.",-9.026667,-37.682222
"1401","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",8.537865,2.16942
"1402","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",8.96267,2.210275
"1403","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",8.519765,2.18242
"1404","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",8.574323,2.192511
"1405","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",8.533365,2.19722
"1407","Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.",7.551695,1.925016
"1409","Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.",7.602198,1.970072
"1410","Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.",7.532995,1.951616
"1411","Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.",7.595204,1.952008
"1412","Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.",7.565864,1.956582
"1413","Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.",7.547195,1.952816
"1414","Senegalia polyacantha (Willd.) Seigler & Ebinger",7.533595,1.938016
"1417","Senegalia polyacantha (Willd.) Seigler & Ebinger",7.536557,1.936142
"1420","Senegalia polyacantha (Willd.) Seigler & Ebinger",8.567351,2.101151
"1435","Senegalia polyacantha (Willd.) Seigler & Ebinger",7.565895,1.936016
"1443","Senegalia polyacantha (Willd.) Seigler & Ebinger",7.621463,1.94627
"1445","Senegalia polyacantha (Willd.) Seigler & Ebinger",7.565295,1.952216
"1460","Senegalia senegal Britton",8.782313,2.084568
"1464","Senegalia Raf.",-12.416667,-41.383333
"1465","Senegalia greggii Britton & Rose",33.305556,-116.141111
"1466","Senegalia greggii Britton & Rose",33.153497,-116.478691
"1467","Senegalia greggii Britton & Rose",36.054961,-115.404707
"1468","Senegalia greggii Britton & Rose",33.978261,-116.653683
"1469","Senegalia greggii Britton & Rose",32.210413,-110.72433
"1470","Senegalia greggii Britton & Rose",31.870708,-116.134003
"1471","Senegalia greggii Britton & Rose",33.837665,-116.300996
"1472","Senegalia greggii Britton & Rose",33.9154,-111.81597
"1473","Senegalia greggii Britton & Rose",33.179434,-116.465011
"1474","Senegalia greggii Britton & Rose",33.594143,-112.512524
"1475","Senegalia greggii Britton & Rose",33.601958,-112.516916
"1476","Senegalia greggii Britton & Rose",33.164167,-116.563056
"1477","Senegalia burkei (Benth.) Kyal. & Boatwr.",-22.574854,27.098393
"1478","Senegalia greggii Britton & Rose",36.060053,-115.404598
"1479","Senegalia greggii Britton & Rose",33.822448,-116.531484
"1480","Senegalia greggii Britton & Rose",32.923353,-116.186464
"1481","Senegalia giganticarpa (G.P.Lewis) Seigler & Ebinger",-12.269167,-38.804722
"1482","Senegalia greggii Britton & Rose",33.695052,-111.801564
"1483","Senegalia greggii Britton & Rose",35.226383,-114.683875
"1484","Senegalia greggii Britton & Rose",36.117616,-112.087579
"1485","Senegalia greggii Britton & Rose",33.668839,-116.421572
"1486","Senegalia gilliesii (Steud.) Seigler & Ebinger",-32.890522,-68.881866
"1487","Senegalia greggii Britton & Rose",36.04146,-111.992921
"1488","Senegalia greggii Britton & Rose",36.219789,-114.703531
"1489","Senegalia greggii Britton & Rose",33.825002,-116.328183
"1490","Senegalia greggii Britton & Rose",33.669089,-116.424078
"1491","Senegalia brevispica subsp. dregeana (Benth.) Kyal. & Boatwr.",-29.115672,31.589113
"1492","Senegalia greggii Britton & Rose",33.671206,-116.412669
"1493","Senegalia greggii Britton & Rose",34.085835,-116.137222
"1494","Senegalia caffra (Thunb.) P.J.H.Hurter & Mabb.",-25.740892,28.272975
"1495","Senegalia berlandieri Britton & Rose",29.469915,-101.008166
"1497","Senegalia schweinfurthii (Brenan & Exell) Seigler & Ebinger",-24.970628,31.582417
"1498","Senegalia caffra (Thunb.) P.J.H.Hurter & Mabb.",-29.084177,29.82564
"1499","Senegalia greggii Britton & Rose",36.497624,-114.504954
"1500","Senegalia greggii Britton & Rose",36.712701,-114.714439
"1502","Senegalia tenuifolia (L.) Britton & Rose",-18.4325,-39.835278
"1503","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",7.746896,1.815429
"1506","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",7.73602,1.826612
"1507","Senegalia polyacantha (Willd.) Seigler & Ebinger",8.734033,1.737855
"1508","Senegalia polyacantha (Willd.) Seigler & Ebinger",8.565832,2.208044
"1509","Senegalia senegal Britton",8.566751,2.114751
"1510","Senegalia senegal Britton",8.826593,1.760899
"1511","Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.",8.653145,2.192142
"1512","Senegalia polyacantha (Willd.) Seigler & Ebinger",8.528955,2.127022
"1513","Senegalia polyacantha (Willd.) Seigler & Ebinger",8.864665,1.982622
"1514","Senegalia crassifolia Britton & Rose",22.934862,-100.432237
"1515","Senegalia bonariensis (Gillies) Seigler & Ebinger",-28.5094,-59.195068
"1516","Senegalia Raf.",1.986667,-74.077778
"1517","Senegalia insuavis (Lace) Pedley",-27.407215,152.996676
"1519","Senegalia velutina (DC.) Seigler & Ebinger",-24.305556,-53.914444
"1520","Senegalia velutina (DC.) Seigler & Ebinger",-24.833333,-54.316667
"1521","Senegalia greggii Britton & Rose",33.1757,-114.7838
"1522","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",8.988763,2.302419
"1523","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167439,-72.543102
"1524","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165854,-72.540176
"1525","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165883,-72.540152
"1526","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165758,-72.540068
"1527","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165819,-72.540841
"1528","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165764,-72.540504
"1529","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165775,-72.54049
"1530","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167521,-72.542171
"1531","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.16865,-72.54233
"1532","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167639,-72.542126
"1533","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167547,-72.542965
"1534","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167564,-72.542922
"1535","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165352,-72.539986
"1536","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.164973,-72.540047
"1537","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.164924,-72.540081
"1538","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167937,-72.542719
"1539","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.164857,-72.540133
"1540","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167817,-72.54275
"1541","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167771,-72.542606
"1542","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.16525,-72.540271
"1543","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167884,-72.542584
"1544","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.168156,-72.542655
"1545","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.168173,-72.542693
"1546","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167158,-72.542092
"1547","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167153,-72.542162
"1548","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167276,-72.542147
"1549","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167348,-72.542161
"1550","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167267,-72.542105
"1551","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167122,-72.542061
"1552","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167225,-72.5421
"1553","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.164174,-72.540671
"1554","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.164142,-72.540685
"1555","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.16662,-72.541767
"1556","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.16652,-72.541883
"1557","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165714,-72.541863
"1558","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.163987,-72.540749
"1559","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.16636,-72.542142
"1560","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.164022,-72.540735
"1561","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165674,-72.541802
"1562","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165727,-72.541793
"1563","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.166363,-72.542102
"1564","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165688,-72.541609
"1565","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.166319,-72.542191
"1566","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165649,-72.541692
"1567","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167669,-72.544062
"1568","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167766,-72.544076
"1569","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165984,-72.541224
"1570","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165895,-72.541351
"1571","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165445,-72.541872
"1572","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167713,-72.544082
"1573","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167559,-72.543927
"1574","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167567,-72.543962
"1575","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165468,-72.541941
"1576","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165925,-72.542093
"1577","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165614,-72.542226
"1578","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165513,-72.542075
"1579","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165472,-72.542008
"1580","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165573,-72.54219
"1581","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165508,-72.542028
"1582","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165699,-72.542321
"1583","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.16566,-72.542336
"1584","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165659,-72.542306
"1585","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.163779,-72.540471
"1586","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.163816,-72.540472
"1587","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.166159,-72.540815
"1588","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167485,-72.543746
"1589","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167467,-72.543752
"1590","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.16605,-72.541079
"1591","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167491,-72.543798
"1592","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.166045,-72.541079
"1593","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167438,-72.543627
"1594","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167468,-72.543656
"1595","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167466,-72.543758
"1596","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.166125,-72.54073
"1597","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165406,-72.541359
"1598","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.166111,-72.540436
"1599","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165373,-72.541449
"1600","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167428,-72.543159
"1601","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.16744,-72.543329
"1602","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.165378,-72.54159
"1603","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.164023,-72.540691
"1604","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.168483,-72.552128
"1605","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.168035,-72.552221
"1606","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.168155,-72.552244
"1607","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.168191,-72.552262
"1608","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.168119,-72.552249
"1609","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.168221,-72.552248
"1610","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.168152,-72.552255
"1611","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167405,-72.541825
"1612","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167165,-72.541656
"1613","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167172,-72.541646
"1614","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.168659,-72.542181
"1615","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167686,-72.542099
"1616","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167875,-72.542074
"1617","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.166637,-72.541537
"1618","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167078,-72.541648
"1619","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167105,-72.541636
"1620","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167833,-72.545088
"1621","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167917,-72.545179
"1622","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167903,-72.545219
"1623","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167855,-72.545163
"1624","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167854,-72.55207
"1625","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.168231,-72.552256
"1626","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167837,-72.552045
"1627","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167866,-72.552068
"1628","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167912,-72.552132
"1629","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167985,-72.552166
"1630","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167779,-72.551984
"1631","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.168047,-72.544659
"1632","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.16683,-72.541629
"1633","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.168596,-72.542014
"1634","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.168631,-72.542019
"1635","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.166658,-72.541731
"1636","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.168049,-72.544329
"1637","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.166667,-72.541707
"1638","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.168062,-72.544483
"1639","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.166633,-72.541724
"1640","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.168111,-72.542052
"1641","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167977,-72.542012
"1642","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167947,-72.544721
"1643","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167839,-72.545015
"1644","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167826,-72.545012
"1645","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.167903,-72.544754
"1646","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.168235,-72.542114
"1647","Senegalia polyphylla Britton & Rose ex Britton & Killip",11.168215,-72.542105
